,greek_id,greek_word,gloss,sent_id,gorgias
2723,101681423,οὐδέν,nothing,128,
2724,101681424,.,.,128,
2725,101681425,ἅτε,as if,129,
2726,101681426,οὖν,then,129,
2727,101681427,οἶμαι,I think,129,
2728,101681428,φιλότιμοι,ambitious,129,
2729,101681429,ὄντες,being,129,
2730,101681430,καὶ,and,129,
2731,101681431,σφοδροὶ,violent,129,
2732,101681432,καὶ,and,129,
2733,101681433,πολλοί,many,129,
2734,101681434,",",",",129,
2735,101681435,καὶ,and,129,
2736,101681436,συντεταμένως,in an orderly manner,129,
2737,101681437,καὶ,and,129,
2738,101681438,πιθανῶς,persuasively,129,
2739,101681439,λέγοντες,speaking,129,
2740,101681440,περὶ,about,129,
2741,101681441,ἐμοῦ,me,129,
2742,101681442,",",",",129,
2743,101681443,ἐμπεπλήκασιν,have filled,129,
2744,101681444,ὑμῶν,your,129,
2745,101681445,τὰ,the,129,
2746,101681446,ὦτα,ears,129,
2747,101681447,καὶ,and,129,
2748,101681448,πάλαι,long ago,129,
2749,101681449,καὶ,and,129,
2750,101681450,σφοδρῶς,violently,129,
2751,101681451,διαβάλλοντες,slandering,129,
2752,101681452,.,.,129,
2753,101681453,ἐκ,from,130,
2754,101681454,τούτων,of these,130,
2755,101681455,καὶ,and,130,
2756,101681456,Μέλητός,Meletus,130,
2757,101681457,μοι,me,130,
2758,101681458,ἐπέθετο,attacked,130,
2759,101681459,καὶ,and,130,
2760,101681460,Ἄνυτος,Anytus,130,
2761,101681461,καὶ,and,130,
2762,101681462,Λύκων,Lycon,130,
2763,101681463,",",",",130,
2764,101681464,Μέλητος,Meletus,130,
2765,101681465,μὲν,indeed,130,
2766,101681466,ὑπὲρ,on behalf of,130,
2767,101681467,τῶν,of the,130,
2768,101681468,ποιητῶν,of poets,130,
2769,101681469,ἀχθόμενος,being annoyed,130,
2770,101681470,",",",",130,
2771,101681471,Ἄνυτος,Anytos,130,
2772,101681472,δὲ,but,130,
2773,101681473,ὑπὲρ,on behalf of,130,
2774,101681474,τῶν,of the,130,
2775,101681475,δημιουργῶν,craftsmen,130,
2776,101681476,καὶ,and,130,
2777,101681477,τῶν,of the,130,
2778,101681478,πολιτικῶν,political,130,
2779,101681479,",",",",130,
2780,101681480,Λύκων,Lycon,130,
2781,101681481,δὲ,but,130,
2782,101681482,ὑπὲρ,on behalf of,130,
2783,101681483,τῶν,of the,130,
2784,101681484,ῥητόρων,of orators,130,
2785,101681485,.,.,130,
2786,101681486,ὥστε,so that,131,
2787,101681487,",",",",131,
2788,101681488,ὅπερ,which,131,
2789,101681489,ἀρχόμενος,beginning,131,
2790,101681490,ἐγὼ,I,131,
2791,101681491,ἔλεγον,I said,131,
2792,101681492,",",",",131,
2793,101681493,θαυμάζοιμ’,I would wonder,131,
2794,101681494,ἂν,if,131,
2795,101681495,εἰ,that,131,
2796,101681496,οἷός,able,131,
2797,101681497,τ’,and,131,
2798,101681498,εἴην,I were,131,
2799,101681499,ἐγὼ,I,131,
2800,101681500,ὑμῶν,of you,131,
2801,101681501,ταύτην,this,131,
2802,101681502,τὴν,the,131,
2803,101681503,διαβολὴν,slander,131,
2804,101681504,ἐξελέσθαι,to remove,131,
2805,101681505,ἐν,in,131,
2806,101681506,οὕτως,so,131,
2807,101681507,ὀλίγῳ,short,131,
2808,101681508,χρόνῳ,time,131,
2809,101681509,οὕτω,so,131,
2810,101681510,πολλὴν,great,131,
2811,101681511,γεγονυῖαν,having become,131,
2812,101681512,.,.,131,
2813,101681513,ταῦτ’,this,132,
2814,101681514,ἔστιν,is,132,
2815,101681515,ὑμῖν,to you,132,
2816,101681516,",",",",132,
2817,101681517,ὦ,O,132,
2818,101681518,ἄνδρες,men,132,
2819,101681519,Ἀθηναῖοι,Athenians,132,
2820,101681520,",",",",132,
2821,101681521,τα-,the,132,
2822,101681522,τἀληθῆ,true,132,
2823,101681523,",",",",132,
2824,101681524,καὶ,and,132,
2825,101681525,ὑμᾶς,you,132,
2826,101681526,οὔ,not,132,
2827,101681527,-τε,-te,132,
2828,101681528,μέγα,great,132,
2829,101681529,οὔ,not,132,
2830,101681530,-τε,and,132,
2831,101681531,μικρὸν,small,132,
2832,101681532,ἀποκρυψάμενος,having concealed,132,
2833,101681533,ἐγὼ,I,132,
2834,101681534,λέγω,I say,132,
2835,101681535,οὐ,not,132,
2836,101681536,-δ’,and,132,
2837,101681537,ὑποστειλάμενος,having hidden,132,
2838,101681538,.,.,132,
2839,101681539,καίτοι,and yet,133,
2840,101681540,οἶδα,I know,133,
2841,101681541,σχεδὸν,almost,133,
2842,101681542,ὅτι,that,133,
2843,101681543,αὐτοῖς,them,133,
2844,101681544,τούτοις,these,133,
2845,101681545,ἀπεχθάνομαι,I hate,133,
2846,101681546,",",",",133,
2847,101681547,ὃ,which,133,
2848,101681548,καὶ,and,133,
2849,101681549,τεκμήριον,proof,133,
2850,101681550,ὅτι,that,133,
2851,101681551,ἀληθῆ,the truth,133,
2852,101681552,λέγω,speak,133,
2853,101681553,καὶ,and,133,
2854,101681554,ὅτι,that,133,
2855,101681555,αὕτη,this,133,
2856,101681556,ἐστὶν,is,133,
2857,101681557,ἡ,the,133,
2858,101681558,διαβολὴ,slander,133,
2859,101681559,ἡ,the,133,
2860,101681560,ἐμὴ,my,133,
2861,101681561,καὶ,and,133,
2862,101681562,τὰ,the,133,
2863,101681563,αἴτια,causes,133,
2864,101681564,ταῦτά,these,133,
2865,101681565,ἐστιν,are,133,
2866,101681566,.,.,133,
2867,101681567,καὶ,and,134,
2868,101681568,ἐάν,if,134,
2869,101681569,-τε,or,134,
2870,101681570,νῦν,now,134,
2871,101681571,ἐάν,if,134,
2872,101681572,-τε,or,134,
2873,101681573,αὖθις,again,134,
2874,101681574,ζητήσητε,you may seek,134,
2875,101681575,ταῦτα,these things,134,
2876,101681576,",",",",134,
2877,101681577,οὕτως,in this way,134,
2878,101681578,εὑρήσετε,you will find,134,
2879,101681579,.,.,134,
2880,101681580,περὶ,about,135,
2881,101681581,μὲν,indeed,135,
2882,101681582,οὖν,then,135,
2883,101681583,ὧν,about,135,
2884,101681584,οἱ,the,135,
2885,101681585,πρῶτοί,first,135,
2886,101681586,μου,my,135,
2887,101681587,κατήγοροι,accusers,135,
2888,101681588,κατηγόρουν,accused,135,
2889,101681589,αὕτη,this,135,
2890,101681590,ἔστω,let it be,135,
2891,101681591,ἱκανὴ,sufficient,135,
2892,101681592,ἀπολογία,defense,135,
2893,101681593,πρὸς,toward,135,
2894,101681594,ὑμᾶς,you,135,
2895,101681595,.,.,135,
2896,101681596,πρὸς,against,136,
2897,101681597,δὲ,but,136,
2898,101681598,Μέλητον,Meletus,136,
2899,101681599,τὸν,the,136,
2900,101681600,ἀγαθὸν,good,136,
2901,101681601,καὶ,and,136,
2902,101681602,φιλόπολιν,patriotic,136,
2903,101681603,",",",",136,
2904,101681604,ὥς,as,136,
2905,101681605,φησι,says,136,
2906,101681606,",",",",136,
2907,101681607,καὶ,and,136,
2908,101681608,τοὺς,the,136,
2909,101681609,ὑστέρους,later,136,
2910,101681610,μετὰ,after,136,
2911,101681611,ταῦτα,these things,136,
2912,101681612,πειράσομαι,I shall try,136,
2913,101681613,ἀπολογήσασθαι,to defend myself,136,
2914,101681614,.,.,136,
2915,101681615,αὖθις,again,137,
2916,101681616,γὰρ,for,137,
2917,101681617,δή,indeed,137,
2918,101681618,",",",",137,
2919,101681619,ὥσπερ,just as,137,
2920,101681620,ἑτέρων,other,137,
2921,101681621,τούτων,these,137,
2922,101681622,ὄντων,being,137,
2923,101681623,κατηγόρων,accusers,137,
2924,101681624,",",",",137,
2925,101681625,λάβωμεν,let us take,137,
2926,101681626,αὖ,again,137,
2927,101681627,τὴν,the,137,
2928,101681628,τούτων,of these,137,
2929,101681629,ἀντωμοσίαν,affirmation,137,
2930,101681630,.,.,137,
2931,101681631,ἔχει,has,138,
2932,101681632,δέ,but,138,
2933,101681633,πως,somehow,138,
2934,101681634,ὧδε,as follows,138,
2935,101681635,.,.,138,
2936,101681636,Σωκράτη,Socrates,139,
2937,101681637,φησὶν,says,139,
2938,101681638,ἀδικεῖν,to do injustice,139,
2939,101681639,τούς,the,139,
2940,101681640,τε,and,139,
2941,101681641,νέους,young men,139,
2942,101681642,διαφθείροντα,corrupting,139,
2943,101681643,καὶ,and,139,
2944,101681644,θεοὺς,gods,139,
2945,101681645,οὓς,whom,139,
2946,101681646,ἡ,the,139,
2947,101681647,πόλις,city,139,
2948,101681648,νομίζει,believes,139,
2949,101681649,οὐ,not,139,
2950,101681650,νομίζοντα,not believing,139,
2951,101681651,",",",",139,
2952,101681652,ἕτερα,other,139,
2953,101681653,δὲ,but,139,
2954,101681654,δαιμόνια,divine things,139,
2955,101681655,καινά,new,139,
2956,101681656,.,.,139,
2957,101681657,τὸ,the,140,
2958,101681658,μὲν,indeed,140,
2959,101681659,δὴ,indeed,140,
2960,101681660,ἔγκλημα,charge,140,
2961,101681661,τοιοῦτόν,such,140,
2962,101681662,ἐστιν,is,140,
2963,101681663,.,.,140,
2964,101681664,τούτου,this,141,
2965,101681665,δὲ,but,141,
2966,101681666,τοῦ,the,141,
2967,101681667,ἐγκλήματος,charge,141,
2968,101681668,ἓν,one,141,
2969,101681669,ἕκαστον,each,141,
2970,101681670,ἐξετάσωμεν,let us examine,141,
2971,101681671,.,.,141,
2972,101681672,φησὶ,says,142,
2973,101681673,γὰρ,for,142,
2974,101681674,δὴ,indeed,142,
2975,101681675,τοὺς,the,142,
2976,101681676,νέους,young men,142,
2977,101681677,ἀδικεῖν,to wrong,142,
2978,101681678,με,me,142,
2979,101681679,διαφθείροντα,corrupting,142,
2980,101681680,.,.,142,
2981,101681681,ἐγὼ,I,143,
2982,101681682,δέ,but,143,
2983,101681683,γε,indeed,143,
2984,101681684,",",",",143,
2985,101681685,ὦ,O,143,
2986,101681686,ἄνδρες,men,143,
2987,101681687,Ἀθηναῖοι,Athenians,143,
2988,101681688,",",",",143,
2989,101681689,ἀδικεῖν,to do injustice,143,
2990,101681690,φημι,say,143,
2991,101681691,Μέλητον,Meletus,143,
2992,101681692,",",",",143,
2993,101681693,ὅτι,that,143,
2994,101681694,σπουδῇ,ardently,143,
2995,101681695,χαριεντίζεται,takes pleasure,143,
2996,101681696,",",",",143,
2997,101681697,ῥᾳδίως,easily,143,
2998,101681698,εἰς,into,143,
2999,101681699,ἀγῶνα,trial,143,
3000,101681700,καθιστὰς,placing,143,
3001,101681701,ἀνθρώπους,people,143,
3002,101681702,",",",",143,
3003,101681703,περὶ,about,143,
3004,101681704,πραγμάτων,things,143,
3005,101681705,προσποιούμενος,pretending,143,
3006,101681706,σπουδάζειν,to take seriously,143,
3007,101681707,καὶ,and,143,
3008,101681708,κήδεσθαι,to care,143,
3009,101681709,ὧν,of which,143,
3010,101681710,οὐδὲν,none,143,
3011,101681711,τούτῳ,this,143,
3012,101681712,πώποτε,ever,143,
3013,101681713,ἐμέλησεν,cared,143,
3014,101681714,.,.,143,
3015,101681715,ὡς,as,144,
3016,101681716,δὲ,but,144,
3017,101681717,τοῦτο,this,144,
3018,101681718,οὕτως,thus,144,
3019,101681719,ἔχει,is,144,
3020,101681720,",",",",144,
3021,101681721,πειράσομαι,I will try,144,
3022,101681722,καὶ,and,144,
3023,101681723,ὑμῖν,to you,144,
3024,101681724,ἐπιδεῖξαι,to demonstrate,144,
3025,101681725,.,.,144,
3026,101681726,καί,and,145,
3027,101681727,μοι,me,145,
3028,101681728,δεῦρο,here,145,
3029,101681729,",",",",145,
3030,101681730,ὦ,O,145,
3031,101681731,Μέλητε,Meletus,145,
3032,101681732,",",",",145,
3033,101681733,εἰπέ,say!,145,
3034,101681734,.,.,145,
3035,101681735,ἄλλο,another,146,
3036,101681736,τι,something,146,
3037,101681737,ἢ,or,146,
3038,101681738,περὶ,about,146,
3039,101681739,πλείστου,of greatest importance,146,
3040,101681740,ποιῇ,make,146,
3041,101681741,ὅπως,so that,146,
3042,101681742,ὡς,as,146,
3043,101681743,βέλτιστοι,best,146,
3044,101681744,οἱ,the,146,
3045,101681745,νεώτεροι,younger,146,
3046,101681746,ἔσονται,will be,146,
3047,101681747,;,?,146,
3048,101681748,ἔγωγε,I indeed,147,
3049,101681749,.,.,147,
3050,101681750,ἴθι,go,148,
3051,101681751,δή,now,148,
3052,101681752,νυν,now,148,
3053,101681753,εἰπὲ,say,148,
3054,101681754,τούτοις,these,148,
3055,101681755,",",",",148,
3056,101681756,τίς,who,148,
3057,101681757,αὐτοὺς,them,148,
3058,101681758,βελτίους,better,148,
3059,101681759,ποιεῖ,make,148,
3060,101681760,;,;,148,
3061,101681761,δῆλον,clear,149,
3062,101681762,γὰρ,for,149,
3063,101681763,ὅτι,that,149,
3064,101681764,οἶσθα,you know,149,
3065,101681765,",",",",149,
3066,101681766,μέλον,is a concern,149,
3067,101681767,γέ,indeed,149,
3068,101681768,σοι,you,149,
3069,101681769,.,.,149,
3070,101681770,τὸν,the,150,
3071,101681771,μὲν,indeed,150,
3072,101681772,γὰρ,for,150,
3073,101681773,διαφθείροντα,corrupting,150,
3074,101681774,ἐξευρών,having discovered,150,
3075,101681775,",",",",150,
3076,101681776,ὡς,as,150,
3077,101681777,φῄς,you say,150,
3078,101681778,",",",",150,
3079,101681779,ἐμέ,me,150,
3080,101681780,",",",",150,
3081,101681781,εἰσάγεις,you lead,150,
3082,101681782,τουτοισὶ,them,150,
3083,101681783,καὶ,and,150,
3084,101681784,κατηγορεῖς,accuse,150,
3085,101681785,.,.,150,
3086,101681786,τὸν,the,151,
3087,101681787,δὲ,but,151,
3088,101681788,δὴ,indeed,151,
3089,101681789,βελτίους,better,151,
3090,101681790,ποιοῦντα,making,151,
3091,101681791,ἴθι,go,151,
3092,101681792,εἰπὲ,say,151,
3093,101681793,καὶ,and,151,
3094,101681794,μήνυσον,report,151,
3095,101681795,αὐτοῖς,them,151,
3096,101681796,τίς,who,151,
3097,101681797,ἐστιν,is,151,
3098,101681798,.,.,151,
3099,101681799,—,—,152,
3100,101681800,ὁρᾷς,you see,152,
3101,101681801,",",",",152,
3102,101681802,ὦ,O,152,
3103,101681803,Μέλητε,Meletus,152,
3104,101681804,",",",",152,
3105,101681805,ὅτι,that,152,
3106,101681806,σιγᾷς,be silent,152,
3107,101681807,καὶ,and,152,
3108,101681808,οὐκ,not,152,
3109,101681809,ἔχεις,have,152,
3110,101681810,εἰπεῖν,to say,152,
3111,101681811,;,?,152,
3112,101681812,καίτοι,yet,153,
3113,101681813,οὐκ,not,153,
3114,101681814,αἰσχρόν,shameful,153,
3115,101681815,σοι,to you,153,
3116,101681816,δοκεῖ,seems,153,
3117,101681817,εἶναι,to be,153,
3118,101681818,καὶ,and,153,
3119,101681819,ἱκανὸν,sufficient,153,
3120,101681820,τεκμήριον,proof,153,
3121,101681821,οὗ,what,153,
3122,101681822,δὴ,indeed,153,
3123,101681823,ἐγὼ,I,153,
3124,101681824,λέγω,say,153,
3125,101681825,",",",",153,
3126,101681826,ὅτι,that,153,
3127,101681827,σοι,to you,153,
3128,101681828,οὐδὲν,nothing,153,
3129,101681829,μεμέληκεν,has been a matter of concern,153,
3130,101681830,;,;,153,
3131,101681831,ἀλλ’,but,154,
3132,101681832,εἰπέ,speak,154,
3133,101681833,",",",",154,
3134,101681834,ὠγαθέ,good man,154,
3135,101681835,",",",",154,
3136,101681836,τίς,who,154,
3137,101681837,αὐτοὺς,them,154,
3138,101681838,ἀμείνους,better,154,
3139,101681839,ποιεῖ,make,154,
3140,101681840,;,;,154,
3141,101681841,οἱ,the,155,
3142,101681842,νόμοι,laws,155,
3143,101681843,.,.,155,
3144,101681844,ἀλλ’,but,156,
3145,101681845,οὐ,not,156,
3146,101681846,τοῦτο,this,156,
3147,101681847,ἐρωτῶ,I ask,156,
3148,101681848,",",",",156,
3149,101681849,ὦ,O,156,
3150,101681850,βέλτιστε,most excellent,156,
3151,101681851,",",",",156,
3152,101681852,ἀλλὰ,but,156,
3153,101681853,τίς,which,156,
3154,101681854,ἄνθρωπος,man,156,
3155,101681855,",",",",156,
3156,101681856,ὅστις,who,156,
